h_booking_id,cancel
1147061476010609412,0
1148297892782423840,0
1149406871635582036,0
1153889104950600985,0
1157994500718245884,0
1158611413899638112,0
1161294113771560238,0
1162828469766620217,0
1163241652025163363,0
1164241788090478682,0
1167073899039993264,0
1167459037554725815,0
1168320077249217619,0
1171977039241613602,0
1172972026122277702,0
1175982116709754708,0
1178401277451987837,0
1184955699918429327,0
1187568034686398958,0
1189701556998984315,0
1190754419415114466,0
1193315225027476873,0
1195097629071478434,0
1195808689622875677,0
1197119312381604161,0
1201279022806644554,0
1201978592993967223,0
1203832729874562290,1
1204184318692323636,0
1210415509360534015,0
1211351402332179436,0
1211417842587906768,0
1213539375390905882,1
1218076580846957142,0
1219951088837263869,0
1221203738828920223,0
1224908190708345301,0
1225445956144682711,0
1230034270948004094,0
1230220123365763523,0
1231739401273387446,0
1234455820219438298,0
1243177691542370356,0
1245395747586131574,0
1251481849748361497,0
1251651183386945874,0
1254451177894380041,0
1265133310026922038,0
1267081483744398512,0
1267340827441230943,0
1269840588918255469,0
1271021033326727796,0
1275162743452474454,0
1276625658600072605,0
1279763871141430731,0
1281409862515138578,0
1288026218228035653,0
1292604602433493666,0
1295119447131664777,0
1296251089713260465,0
1296530438880594574,0
1299574676989315264,0
1303950233332050622,0
1307626711351663956,0
1309517994923334634,0
1310620675473839342,0
1314763515452810418,0
1318150509921601581,0
1319312171748169243,0
1320303513815709660,0
1321815318803824717,0
1322730552549638169,0
1326363878288153031,0
1326450164918249429,0
1327732279589600001,1
1332727087823595274,0
1333531586898942375,0
1335426866825595433,0
1335778601210101365,0
1337094075651005498,0
1341133363126485948,0
1344040695690313837,0
1345342379187763671,0
1348948531249663100,0
1351304517267436873,0
1354836851214433340,0
1356750231983497077,0
1361525243708576116,0
1363471852384487338,0
1365086554457091350,0
1365678548531185692,0
1366022219216101937,0
1366091000715516578,0
1367165672057100923,0
1371399727715391604,0
1371474836441456092,1
1371672766905095994,0
1371898301708713883,0
1372905093441788587,0
1372982055182497912,0
1373151971730025239,0
1377007086852701436,0
1378742597911334715,0
1381197899068067081,0
1381585371548476431,0
1382968106961201191,0
1383283025854602194,1
1383714851422788270,0
1391090381036409981,0
1392475208351736862,0
1394833147236262031,0
1396042621181055432,0
1402995498418176074,0
1403029167899225849,0
1403215056797443586,0
1404345139874777821,0
1407475896384476288,0
1408641619932491921,0
1411496203160158379,0
1414706617833490532,0
1416724749218404795,0
1417853208996613698,0
1421468057453515989,0
1423350006576768063,0
1426438586108514228,0
1432518892930918933,0
1435235663336995532,0
1437686694254574011,0
1438468491071474669,0
1438999255871956371,0
1441965213458510949,0
1442040471149404179,0
1450330221632060389,0
1452815105605925792,0
1453144385425264966,0
1454693953868743305,0
1455889154957933092,0
1456316092308813265,0
1456711737606898895,0
1459040222316109780,0
1460389670639410886,0
1460746568257065427,0
1461179303203336750,0
1463379281144769805,0
1467321821746550684,0
1468740418418325319,0
1468937761803755276,0
1476681381989856464,0
1477669148802413862,0
1482646534727677439,0
1486155020521249625,0
1488139957085122886,0
1490960809086783173,0
1491221911472533270,0
1492333773606643578,0
1492561094785064459,0
1494166357791027593,0
1498146895695623058,0
1501491170509057664,0
1502036739317432629,0
1505147215773401167,0
1506140179746428278,0
1513198960982039605,0
1513702239290673250,0
1515059803060523946,0
1515849012443527255,0
1517237605605089207,0
1517495201439409936,0
1518239021046316232,0
1518386810346686262,0
1520286805712665579,0
1523331679009789074,0
1529865865312363353,0
1530454251281006024,0
1533369527065434146,0
1535894581531901484,0
1539334189725989055,0
1541479907236629448,0
1543658305533498393,0
1544333536653157015,0
1551504007423957142,1
1553298009588544270,0
1554894136607814525,0
1555471583047643141,0
1559328298291073907,0
1568706396647387903,0
1570458840151410238,0
1572304889816843108,0
1572521846427779922,0
1572536590250966459,1
1572596174289442070,0
1573503305356298245,0
1574725335258536339,0
1575150212973199710,0
1576125237924595040,0
1576802392716632180,0
1578462560716017120,0
1578665635200668886,0
1584818848705650349,0
1586996662456166413,0
1589855787693561019,0
1591504675489006907,0
1594845004972890269,0
1596714005195275283,0
1603918077944658661,0
1604744122755869007,0
1604814203286333648,0
1606929286984983417,0
1608596901471052009,0
1609223006674047690,0
1610443802760269537,0
1619442514397114904,0
1619492989114435418,0
1623985175065547577,0
1625897554191251405,0
1630633254460762976,0
1636557626585803647,0
1637071541194459135,0
1638109995425879022,0
1644564234467977081,0
1644796381248678962,0
1647267117436367233,0
1650334237462859203,0
1651465638713848399,0
1651522898992007434,0
1654326912584407749,0
1654527722997196150,0
1655173373064449972,0
1656387876964558996,0
1657175154567450836,0
1660265568539754880,0
1660665483189610082,0
1661708596100025256,1
1664373963380740323,0
1668804906131429962,0
1673321959266560817,0
1680175267963370420,0
1680320639226272672,0
1680497017275619349,1
1683160876613877356,0
1686930860614713235,0
1687306668472915763,0
1687827178346279768,0
1690201366872083011,0
1690524314235873372,0
1691438987451236965,0
1691789467475621041,0
1694400955516536183,0
1696709447577616898,0
1700868552315125386,1
1701738860727904916,0
1701760862535123875,0
1702327348566148469,0
1703285334945613629,0
1709873483554255165,0
1712929896545021265,0
1712976961456598613,0
1714491853530239996,0
1718731185965691076,0
1726268553599481390,0
1728264352699458365,0
1729393744782330811,0
1730898338749868651,0
1737072821121046429,0
1741289926360816657,0
1741577513226505592,0
1743267780015400264,0
1743437309162050542,0
1744349650403509900,0
1745892132796239370,0
1746398376920991658,0
1746549826185334211,0
1747861069137305805,0
1748294099182448589,0
1749030075248812781,0
1750073363661160001,0
1752331993456446764,0
1755732157166683256,0
1757988048864185850,0
1762092405950044233,0
1763930556449333247,0
1765995797865039623,0
1775765735480302811,0
1776140659458250694,0
1776467289597632245,0
1778101690478566813,0
1778784690373232544,0
1779244053598308404,0
1782048379235579913,0
1783417665893531453,0
1783598147384371267,0
1786588435643353048,0
1786747867353240525,0
1787078135750941820,0
1790074311214249795,0
1791001353576208155,0
1791619182765072643,0
1793019689539164239,0
1795459237258162497,1
1797644768777821132,0
1802536259248625369,0
1805464497672757782,0
1806861968748494050,0
1808001087765738820,0
1808075926687222417,0
1809907061745202197,0
1811542151274991208,0
1813284116293339701,0
1814469519686793576,0
1822759766866505704,0
1825488783869917355,0
1825762141013320860,0
1828593301373128052,0
1828769248546699916,1
1830136366945950914,0
1830400235689149286,0
1831452712692837480,0
1833311973811368791,0
1836590149310169718,0
1836968702142680404,0
1839108370594328132,0
1843397831989250165,0
1847721194091324920,0
1851618493161457648,0
1851970719178101375,0
1856040763616003735,0
1856071609484528753,0
1862946542713790425,0
1866612133040197134,0
1870422584516822048,0
1871113891534512708,0
1871983707533554584,0
1873179833815432528,0
1874415382421213733,0
1877763365628208313,0
1877986975185368997,0
1878293210621585852,0
1878794423876755451,0
1885467002138805495,0
1890882606305736863,0
1891008076752408319,0
1893818021918813352,0
1897473228729989890,0
1899819856677002670,1
1902997530826783600,0
1904664374804860571,0
1908099621251669822,0
1908177957092612867,0
1911907395948736985,0
1912298377936712055,0
1913588468593925332,0
1914239437336471504,0
1915164484340684081,0
1921038553472215690,0
1921961164396724992,0
1922535185946995087,0
1925450240664823840,0
1930359312600690776,0
1930387434561277393,0
1930426152119985865,0
1930634111985821176,0
1932230503503684294,0
1935148264116233441,0
1948927492780638536,0
1949833330828918193,0
1951157755950907234,0
1952437498557033296,0
1955369453019127972,0
1955467805327477535,0
1958986657887321971,0
1959306383513960102,0
1959444175405536783,0
1965914984372032096,0
1966596866267570695,0
1967388877221092910,0
1969734845481676392,0
1971382084683128337,0
1973561236817032666,0
1973944513629910852,0
1977571793875578454,0
1978365759797067287,0
1981688437854040357,0
1983537744709437004,0
1983605947538936038,0
1984392984848444012,0
1986463024201110843,0
1988098014445765925,0
1988494675856369765,0
1993470250494630236,0
1996079920662654500,0
1997199111866181888,0
1998081674501869837,0
2002368585319693066,0
2002722247459912355,0
2004789315903370967,0
2010932947542577971,0
2012371645441124782,0
2018991420789089892,0
2019015200955887465,0
2021738841629180414,0
2027536631305842967,1
2031500821720384086,0
2031520940666606637,0
2033425738691820795,1
2034579178972844576,0
2034929277048632380,0
2036396338533393100,0
2039351604410122023,0
2039713270951166223,0
2040691842363325986,0
2042002689575788623,0
2043763657711436902,0
2044577786945419211,0
2045806173390663973,0
2047364014123830581,0
2048737374561336012,0
2052217577467767689,0
2053259473673195804,0
2066797385516006218,0
2074538481545793763,0
2080658202233614462,0
2092178188741329899,0
2093251691520322747,0
2099464457171831308,0
2103282381819575157,0
2104217299797464138,0
2104326788646824004,0
2108812004705642469,0
2110849062037263701,1
2114384828452421801,0
2117942085265255203,0
2123274840431601290,0
2124527926333380412,0
2128762189725250375,0
2128897748925391140,0
2134341647260225505,0
2134624123722062485,0
2135427064366866626,0
2136158732179909684,0
2136582353052205170,0
2138997189002612335,0
2140868842555039087,0
2142712618791231482,0
2143979853543544059,0
2149871063585237681,0
2150177950952257217,0
2152316495214075387,0
2155545498699848483,0
2157286328802201673,0
2157361450256951785,0
2158980723211058381,0
2159175170409706723,0
2166021483532517989,0
2167778226304159525,0
2170249867560891214,0
2170675540158666558,0
2174961986981364604,0
2178556813022506567,0
2180446822322518277,0
2181804589920973150,0
2182106641959659685,0
2183156117492912565,0
2184529930598060339,0
2187236558665325803,0
2187714500096093363,1
2189037646862017505,0
2189875849878663892,0
2190192483655754657,0
2191051689274073044,0
2191390420869128989,0
2191872899588951031,0
2195846224879262990,0
2197097015161103791,0
2198510204015026873,0
2208118421285937812,0
2208643040453669771,0
2210571635085852598,0
2210754107912870533,0
2213767306512468555,0
2216702290139527436,0
2217407105881843456,0
2225331605394760610,0
2225620239283441835,0
2226616782250486034,0
2234668366808226192,0
2236438128862658611,0
2240027987432060025,0
2240611024275391501,0
2243254385155694369,0
2244287112675677026,0
2244630851127598286,0
2245600677768679802,0
2249574433449890245,0
2250455819882803606,0
2252415772378279752,0
2252911150134102335,0
2253159749794063873,0
2259222968971289190,0
2265875348662524072,0
