h_booking_id,cancel
4078665283029914622,0
4080452397193111989,0
4083879350441135554,0
4086185417278587411,0
4087109320616083484,1
4089489067919628796,0
4096912379889047417,0
4098373898686449287,0
4103031287036559264,0
4107853788556720778,0
4111698298536090326,0
4113146508330107161,0
4118442209664785356,0
4125500044960391342,0
4131412645889199272,0
4132513727992395993,0
4144296884397361664,0
4144822327072893690,0
4146219234560330718,0
4148074374884833999,0
4148956340646211477,0
4151497832627620752,1
4152491799990910359,0
4156870618529599462,0
4159634369588566354,0
4159815249828181341,0
4159893397899375773,0
4167777774557552042,0
4173996859767494968,0
4178281513720959666,1
4184089849182310914,1
4187272802498838605,0
4191084272233737769,0
4194207156525992993,0
4200379898275667599,0
4203160265408549337,1
4206566081240693332,0
4210024852572057791,0
4211968317337012989,0
4215132087880987731,0
4218573088638642438,0
4218973311694166377,0
4222077390633522546,0
4226533456529424185,0
4226971802625129009,0
4228334194936089628,0
4228592897792397724,0
4230546398227232670,1
4230586216711899632,0
4232504756204568254,0
4232600581911051894,0
4234448806035364023,0
4242044355476493250,0
4242400782487960408,0
4243555241355873326,1
4244664804983690283,0
4246071804259985689,0
4247874542740771707,0
4248280433855053773,0
4251218031410593388,0
4252126507676252854,0
4253256932878099767,0
4256499353082391550,0
4257211167939009971,0
4257468982102391423,0
4259644501882723692,0
4260316570872803217,0
4262503361322431595,0
4263511009210469774,0
4266312768118903458,0
4267142205127947481,0
4270207325102669961,0
4273269013476046272,0
4275031655877083799,0
4275639530553909280,0
4275754254099359988,0
4276231732317861125,0
4277146986812690434,0
4279409871976223753,0
4282080790892594707,0
4282371475242517246,0
4283243473470865546,0
4287566272794925443,0
4294971625185505081,0
4303219775513964059,0
4306470525663088347,0
4308883314538500575,0
4310124905979878832,0
4317251939133680291,0
4317333085783787630,0
4317872513884259092,0
4319578257771329817,0
4319780959962457160,0
4320902005677866426,0
4320980695728909399,0
4323060947509032484,0
4327301729188071072,0
4330173829999814401,0
4334160460296931727,0
4335560137765732548,0
4337544907048954659,0
4338429460691661311,0
4338711571559472008,0
4344649941219871516,0
4345774749128746152,0
4349357332412013593,0
4350975528509911041,0
4353638962685075976,0
4355351455509523245,0
4358819834339338295,0
4360426716237087384,0
4363634279922869775,0
4363743695228480457,0
4367985836920510645,1
4370110503470651864,0
4371354280221765675,0
4372140530902713229,0
4373945024579588503,0
4374629113524578117,0
4379602568020068766,0
4382968352619123882,0
4386395823306907978,0
4392688390840624792,0
4394544625061782490,0
4394835828467262632,0
4398101914994638757,0
4398630497554328878,0
4400897533027166738,0
4402909073127384062,0
4403271787080074262,0
4403756379965942903,0
4411155466986521589,0
4411362626570947172,0
4411744594503504094,0
4419849925544660985,0
4420541278330334570,0
4421360599384165140,1
4422768223534411522,0
4425128965514211014,0
4428306260086019130,0
4432963513759917397,0
4435087248454515878,0
4437631299214754336,0
4440179386846950393,0
4454649688058027199,0
4457348974990125705,0
4457750707058804278,0
4459724090864595456,0
4462148221409185153,0
4463826566169041176,1
4466456490193889927,0
4474560545907979144,0
4478253210094499161,0
4485039369169343468,0
4486131514672426878,0
4486602997347065515,0
4487616203236510579,0
4488352166757227061,0
4491360466235945894,0
4491708289105931757,0
4492214922080537055,0
4494033904051151921,0
4497955127862158263,0
4499275780985475639,0
4499658276510218367,0
4500332690039898600,0
4501773725654891770,0
4505692905956083761,0
4506368489449236736,0
4512547154228935703,0
4514125906348212007,0
4514294122876265880,0
4516609295797197256,0
4517660994541217521,0
4520112986332130794,0
4520866843240035800,0
4529004648174408605,0
4531787268834647171,0
4533760637896418855,0
4539601354276788570,0
4542847719115735054,0
4543464180722380266,0
4546309744303897376,0
4547803290801848089,0
4549839841916179334,0
4552031246634127936,0
4564886345913521205,0
4565433374503589762,0
4565450041538277051,0
4571558184900021967,0
4576411980227547334,0
4577008815874601663,0
4577149537257288197,0
4578773631806279655,0
4579014117123256053,0
4579441933782425988,0
4579443690484893316,0
4586256083030369905,0
4586646911616361833,0
4587567388416743538,0
4589005217508159437,0
4590636384356382993,0
4594155840834690955,0
4598127771107564252,0
4598340283102170109,0
4598478543674850050,0
4601855163341284273,0
4606697980540035355,0
4607646222026544858,0
4607823204802485770,0
4608210837220591119,0
4608863236214699594,0
4609032855186334210,0
4611734613759407249,0
4614082183062986537,0
4616613134971495966,0
4617068311053307473,0
4623854594694986472,0
4629334688131866459,0
4632807661017857275,0
4633637358568325970,0
4635733292311518858,0
4641240282598628104,0
4642162240413078767,0
4645593290156801790,0
4647301536833220492,0
4648954436445959124,0
4651675003845011243,0
4652526329055350129,1
4655828431797177463,0
4655850158667085057,0
4656824086774850884,0
4669009536254833266,0
4670388049016668178,0
4683364067600426044,0
4684886441469575628,0
4690109625013905153,0
4690400549208494605,0
4691226825738726311,0
4699089217333754148,0
4700745483454724451,0
4702178408024851234,0
4704839177309640055,0
4708939644638555120,0
4710022148946678838,0
4711466970524349861,0
4713005484754699283,0
4713122540699646281,0
4715845468155547279,0
4716332379542635967,0
4718677070421825113,0
4720434351876899951,0
4720738232381110479,0
4723681056258120412,0
4723728254294424960,0
4726327753097847040,0
4726509067730148548,0
4726752855683462550,0
4727070868804845849,0
4737769863899558269,0
4738224718711362643,0
4742014329255735475,0
4742690188660403895,0
4743799958730958682,0
4745920599458595242,0
4746741261951505345,0
4750728299138132246,0
4750877681308693435,0
4753228613622479222,0
4755851867119676218,0
4756712695263531503,0
4757554794295786910,0
4760116526598645093,0
4763172620009490330,0
4767036302445173073,0
4768577441327932080,0
4769667386337996903,0
4775225997015690762,0
4777534693016211112,0
4781490837689170092,0
4781658211154006354,0
4783446590579302706,0
4784407065587145282,0
4786052067531890240,0
4787144565395942650,0
4788473426038369504,0
4789676386266482475,0
4789792812935658717,0
4793197395116912603,0
4793700772184276250,0
4795669921755960190,0
4797367067026032269,0
4797444163821602494,0
4798548073541520355,0
4801059140825499056,0
4802265362607385389,0
4802301595856119469,0
4808550453039677141,0
4810351655235836848,0
4810985760779511430,0
4814124989837558580,0
4816591217184825215,0
4819261537723407764,0
4821383629106366704,0
4822831994031180693,0
4824188255548382504,0
4824372916624614058,0
4826541957756873912,0
4827139727348520819,0
4827792392094784683,1
4829629374974036309,0
4832800086863117031,0
4833322779551940797,0
4835436491492973207,0
4841771318358986579,0
4842833887993488835,0
4842996382607710497,0
4843763983223472663,0
4844729897850646660,0
4847545587391832673,0
4850094983964468221,0
4853736807857277858,0
4854173854034462350,0
4858214246866558142,0
4858305495872905234,0
4858454483733499927,0
4858685206364799537,0
4859498816077777518,0
4860656470894383765,1
4860766387926242573,0
4861000239306087056,0
4871204448036644859,0
4877234273669435383,0
4877681338027364606,0
4878105761362667388,0
4878989157714371013,0
4884640539461423870,0
4885636270724102593,0
4896344635248828770,0
4898303405336905598,0
4907674105713344556,0
4907799526526688873,0
4908652113108867935,0
4909362930588591622,0
4910914452117671781,0
4918748149178996154,1
4921569210254862250,0
4921918671960462231,0
4922187536227136334,0
4922762526081956519,0
4929731243362567134,0
4930987495480716113,0
4933350527286527413,0
4934032974376168406,0
4936260830930619104,0
4938526814499515125,0
4939391310502250551,0
4941220053954038827,0
4947638485102301313,0
4954219725103663635,0
4955602958927550174,0
4961448776430985445,0
4961690653216634813,1
4964401790904220426,0
4969045953280651802,0
4969400182488555120,0
4979287749206724133,0
4979911706331783053,0
4981172447684525084,0
4981394680492148298,0
4981961989970337889,0
4985737607965120552,0
4989165736919595271,0
4990900518998161612,0
4996175970947642304,0
5000213940480072173,0
5004259904715593238,0
5005206518907562126,0
5008457784608270463,0
5009716918133141948,0
5019326844210686177,0
5023545005899182345,0
5027193781757423226,0
5027428410105834467,0
5027447176460105874,0
5028037796264585898,0
5030550330580491419,0
5032832276081812726,0
5032961532557788897,0
5035023726869342401,0
5039383156936670233,0
5043484399945575630,0
5046538608121352212,0
5048188522966705677,0
5048977448119815492,0
5050146004305888655,0
5050894823846666359,0
5051740938373071787,0
5053314981694652030,0
5056276431905669153,0
5059173976715276256,0
5062607548806462491,0
5063150241644103116,0
5064411453284296664,0
5066037133541769840,0
5069630381011507614,0
5073055342336976191,0
5079645268086930724,0
5082105481706211809,0
5083130494255391623,0
5085163642647848115,0
5093472520734029234,0
5093601771383509602,0
5093672601212322207,0
5097317657696309765,0
5097507526845534551,1
5105835110176584638,0
5107607339583944894,0
5109659337105937093,0
5113425688643732512,0
5114309415541681369,0
5115699988729073229,0
5119947691298589045,0
5122726081330768720,1
5124555741065318818,0
5124686883727261526,0
5125224581129664780,0
5127229990336015791,0
5133716815297956417,0
5133948272184653288,0
5136870582281276674,0
5138865656933373503,0
5141170352585044505,0
5141996477296822851,0
5144950394631152170,0
5146129203746220253,0
5147561593892950536,0
5152572192838909333,0
5153279278571533627,0
5155390890625963580,0
5155906344291088366,0
5157265604312647888,0
5157647433465769371,0
5160223433664633724,0
5163316790677682599,0
5163937903878402416,0
5166195051788009858,0
5171464273098861492,1
5176361845985935438,0
5178293911835067138,0
5178702798660545023,0
5180307676247508051,0
5182630255416010857,0
5184580027989326805,0
5185069670176095830,0
5185199327676596838,0
5185678358047931719,0
5188038931209054726,0
5193649916471377336,0
5193895853941055747,0
5194250165310333099,0
5204074048452690155,0
5206185334686536340,0
5207373495433718033,0
5208237502301439821,0
5209688228205158640,0
5210568001641686824,0
5212936959430979307,0
5217116338365825539,0
5219220765134365854,0
5221518916544755635,0
5225068877428925750,0
5227589479119312433,0
5229521931190012345,0
5229989789871045480,0
5231497941932917110,0
5235321234347410496,0
5241567403873765693,0
5243179910441965195,0
5248095824030740727,0
5248212502057890459,0
5252866008833113509,0
5252951117184257702,0
5253865436418215882,0
5257228706936935542,0
5257536519676405603,0
5259312051055250862,0
5259459356483154346,0
5263606508756747428,0
5267317098722174174,0
5268111922053952585,0
5269496398822294763,0
5270398634886505394,0
5271292818595674266,0
5271744628136143799,0
5272428423875359778,0
5275007976756745446,0
5275928822090229131,0
5276028621792627615,0
5276434127104404705,0
5282605191202281001,0
5282968467665301920,0
5283815449721061294,0
5286529932515664414,0
5286627211963333015,0
5286715727155886233,0
5292367250355421923,0
5295272223225333894,0
5296002961711113110,0
5297725284603289790,0
5297874063090187257,0
5298996983002892604,0
5302394869003386977,0
5304857583225476837,0
5305176862463537777,0
5309464815561150564,0
5310217306400433855,0
5310963252747223570,0
5316074555602078079,1
5319051051504460522,0
5320086226534663786,0
5321784049344101785,1
5321843760905872343,0
5322072612945228760,0
5326193192234413555,0
5328901119374871608,0
5332916085365960184,1
5338275981962662461,0
5339534584261680088,0
5341248875130536444,0
5348474587942552041,0
5349764195659773594,0
5349986459493219452,0
5352822945434332204,0
5356008294075523808,0
5360461909511025643,0
5362767481471018881,0
5363864249741286938,1
5368819715601498496,0
5370824180411552183,0
5371071272903524775,0
5372728207471027531,0
5375286939648034278,0
5377665701793381750,0
5378018466645121458,0
5380545077526124129,0
5382321074822201829,0
5382460735528623814,0
5386819654574747052,0
5388100105427392965,0
5391016310243335092,0
5393886015459696925,0
5394006807096895509,0
5397039862983999369,0
5397609810886607102,0
5399736391366302044,0
5402338116143808925,0
5408632398440195150,0
5409994109897570040,0
5412097063076585181,0
5412436729867876118,0
5414793896981129480,0
5415401948639953768,0
5415541470271020480,0
5417909222310529138,0
5420547813682317762,0
5422335789554445569,0
5422908123074498869,0
5423833323852130253,0
5426322292310873915,0
5427322108847200183,0
5427777813440064648,0
5431095100042388687,0
5433326425954008306,0
5440950152407239719,0
5441634248687008897,0
5443637883302852833,1
5447526499534103269,0
5448672941650247597,0
5452975156126465606,0
5459906142849979612,0
5464040440709461164,0
5466683950414565860,0
5472534102243897847,0
5477971351845297998,0
5481381756585629750,0
5481486333876822970,0
5482967733361163929,0
5483859690992334227,1
5483866332759396784,0
5486728478109690961,0
5489018806329370499,0
5489233328298800405,0
5490841004227537383,0
5495550378487097209,0
5499710163036617518,0
5502938780908196476,0
5503747947121658036,0
5506147238989504609,0
