h_booking_id,cancel
5719646964667722475,0
5722627378822303438,0
5723556710614410475,0
5724240687635229955,0
5725648984212609286,0
5725741847172859920,0
5727480675642904201,0
5728640741728331145,0
5730976123828566582,0
5732613674422323060,0
5734324871634499383,0
5735154877217726699,0
5735944110737008569,0
5737826467964133796,0
5738023169737255709,0
5738858964283504129,0
5740022088219396467,0
5741283619620804177,0
5741320413659488693,0
5741636184872008539,0
5744690774302809107,0
5746886935996399803,0
5749662943420339254,0
5750622909260466583,0
5754561400948676157,0
5758626208595393272,0
5761279728239637235,0
5762997104054436171,0
5763708251260190868,0
5764218299355867947,0
5764680703709221794,0
5765448490611828556,0
5765698398757602259,0
5766636914387520769,0
5767152785924826407,0
5767566448414913621,0
5768434413988653225,0
5776930002720062405,0
5777245699375938072,0
5780704181286707932,0
5781319379533346782,0
5781352710704064294,0
5783218554602987651,0
5783220590920920506,0
5785633415309085364,0
5785729725208356015,0
5796897309322988821,0
5799266541987673293,0
5799692726398613428,0
5801049181853175540,0
5803206077296554913,0
5807449653207085817,0
5813102055145689708,0
5813121363055035918,0
5814072889026315043,0
5817723844928234923,0
5822535121998695272,0
5822898049155832035,0
5824664098520074544,0
5824763599698007809,0
5825680445757688179,0
5831406186889185943,0
5831471924120669514,0
5833020265504261274,0
5833427504344930811,0
5834937940358717455,0
5836534510724235653,0
5839617681513882518,0
5841606542735767809,0
5857808801556937509,0
5863836237616316620,0
5869088495975942754,0
5870637353961246069,0
5878319760029490465,0
5880067855675265982,0
5886742505100680843,0
5887975968762772203,0
5902642932904952351,0
5912819754487071236,0
5915317264275758290,0
5915551236261828492,0
5918013583485854728,0
5922344985786274452,0
5929670880234712791,0
5930363464977436915,0
5932313078043479201,0
5933918658104097876,0
5935220835533873011,0
5935327539224373054,0
5937249728794997165,0
5946278018480774674,0
5948905963885193395,1
5953510345155901437,0
5954071610239532492,0
5957811887522343294,0
5959453168130367778,0
5963492408373035469,0
5965167455243214152,0
5968617250826566044,0
5971100246032602997,0
5971241323657067669,0
5974123706900400762,0
5977744216998833983,0
5979659297672667393,0
5980250866370849177,0
5985231646181733941,0
5986814048797798025,0
5987976162401366571,0
5988222872365537243,0
5993176943812872421,0
5994973874799675806,0
5996843906298702948,0
5997250040482405028,0
6002457919680563550,0
6005549816645612322,0
6006522750386230967,1
6006735111709650745,0
6012209598204719301,0
6016231462746852509,0
6018370626859714643,0
6021316927693879962,1
6022801762357686773,0
6024169589588387154,0
6024777852827769554,0
6029560858799024509,0
6031040354568372603,0
6031105541673841844,0
6031830379053388044,0
6032621987968263832,0
6033363737700962111,0
6037571900610910241,0
6040534665721122338,0
6041592012921327806,0
6042290576909189306,0
6042575705152550832,0
6044480863009211152,0
6045356046379673582,0
6047543301390188800,0
6054970403833023923,0
6056258951297441752,0
6057683130771611517,0
6061836574312367796,0
6077650751041464656,0
6082809213496055417,0
6083102852677307927,0
6084887726513724801,0
6090513521473910363,0
6091541483100177514,0
6093272889851608050,0
6095964575113137028,0
6096852850615623214,0
6098507841615610604,0
6100217756331312924,0
6103503606765737682,0
6109561086412460618,0
6110507378547872872,0
6116205599253760059,0
6119342362212396965,0
6119932515514060640,0
6125370559939699028,0
6128185042657026282,0
6132283207204483500,0
6133966825050432435,0
6138443779007071092,0
6138476629571584612,0
6141038809983665947,0
6141175181083394139,0
6143050880153242544,0
6143155418625980974,0
6146404138576459810,0
6146755076430803349,0
6153425897387991608,0
6158918157688547296,0
6161572476989483493,0
6162714499442348006,0
6164685901525828996,0
6165932618164355209,0
6166510349010058241,0
6166626164407914776,0
6168899930020929943,0
6169305488161856643,0
6173175346913047861,0
6178350187640320801,0
6180087677070241117,1
6181947348360306505,0
6185666113416125555,0
6188126271055910493,0
6192920735373889561,0
6193568171963035707,0
6196221556652267842,0
6198867434111482402,0
6198867781389615796,0
6200194813387186038,0
6201926891761079501,0
6202806537955231833,0
6205382434041380432,0
6208342252216294485,0
6209688838522702175,0
6211327307492079556,0
6214636192945885422,0
6218407154857336681,0
6219162876608070997,0
6219642371793907029,0
6219791798429520382,0
6220181150879550492,0
6223393517838815742,1
6224575263959644595,0
6224724561667131987,0
6228605053635743251,0
6232861700844937311,0
6235291308192653917,0
6236484704907401836,0
6237075081038172300,0
6256882742772467432,0
6257807511275361294,0
6258392428311650904,0
6258500878335471750,0
6259566375248073877,0
6260627460432155696,0
6261204568339580560,0
6261576526511072887,0
6273937777738928382,0
6279564857991760117,0
6285522243829276576,0
6295918392362174031,0
6298205064501904426,0
6306528691156164351,0
6308084723366409180,0
6309590289213659737,0
6312842389580143893,0
6313125165288082469,0
6313544335912644999,0
6318395821687437058,0
6321843126597491384,0
6322147847246908416,0
6326912228484332237,0
6327384651748452195,0
6327655665919777390,0
6328606379047459897,0
6330230860493382209,0
6330853858278347367,0
6331948884382427319,0
6332658586337974930,0
6333013791293110951,0
6336700767238515207,0
6339587369812650514,0
6341532564931287551,0
6342574071974768424,0
6342740793733987689,0
6346872948559248952,0
6350309113079085070,0
6351502471430446609,0
6354693092296602715,0
6356300107595601606,0
6359451909014727764,0
6363486721217826192,0
6365789519982187123,0
6369118566748981036,0
6376077805530368877,0
6377379372851082700,0
6380387989407263670,0
6385094668830316049,0
6393578856078200467,0
6395692496767235113,0
6396168067514360942,0
6399486645605440070,0
6401469199796075214,0
6404001346529809330,0
6404441147173599608,0
6405535391777471110,0
6405582300653448666,0
6405596420970669139,0
6406687093481815100,0
6410332684468235729,0
6417134845588146647,0
6421928116519984050,0
6425501719891575171,0
6427884153110982160,0
6428204263419976412,0
6429542186366308010,0
6434119332439264965,0
6435033323751737979,0
6435225422610876926,0
6438227727164364014,0
6444343733999426768,0
6446193683735087488,0
6446957882844925333,0
6448237487257196994,0
6448446476914014373,1
6452101363024638666,0
6455419431117087073,0
6459433161009981196,0
6461629016981987840,0
6462652867376639713,0
6463836481062133647,0
6463995181029031066,0
6468668051788265907,0
6469283809824885678,0
6469319130348765367,0
6470707121978207432,0
6472622160589850216,0
6472910966297728143,0
6478948060164447545,0
6479077764717549644,0
6480853797783903911,0
6482398786461502205,0
6483254890725758574,0
6484757191541417199,0
6487502529692406580,0
6491387631482781069,0
6495693318521573930,0
6499938216027363531,0
6500448560132259116,1
6501704623980922639,0
6507323124635381405,0
6510821412460331161,0
6519023833921791956,0
6523097473978383414,0
6523708286820332564,0
6525207220162273184,0
6526901935881679983,0
6532799512438837342,0
6532905911410166681,0
6533406289237837624,0
6535622481874565455,0
6535670822622608476,0
6537269715976080400,0
6537611023014516354,0
6545615236931692855,0
6546860562118784675,0
6548089005251022721,0
6549159506582816465,0
6554579982081088572,0
6556979778455158224,0
6559688757843321935,0
6561947351506004871,0
6569640407767497615,0
6571143548124003541,0
6572233211057042761,0
6573764257161583697,0
6575434512005546499,0
6583805625021349570,0
6585645237729469537,0
6597886513103858324,0
6599086056464990530,0
6601220253376298921,1
6602614339649685830,0
6605607790456618966,0
6605772872932979179,0
6609166241308459321,0
6610839958835640677,0
6615697878101542009,0
6617816257864801181,0
6621045587928674345,0
6623318409282897700,0
6625943547064096138,0
6635109450138580246,0
6635503696096744716,0
6635519325516376070,0
6636193559241642692,0
6638259353397384469,0
6641280641509945134,0
6642598776168248910,0
6643180623667427372,0
6643999983725375808,0
6645328840499518359,0
6648303989471665252,0
6649192045947594981,1
6651832497367429757,0
6653761237085169119,0
6657565615784520895,0
6661268731694560665,0
6661307101598565176,0
6661313724663943309,0
6664943971936123820,0
6675496366364443703,0
6680995322839418298,0
6684203951104029961,0
6689360885006034272,0
6691134310470201324,0
6691144688340972492,0
6692402988351595110,0
6692473004789253821,0
6697221288430739558,0
6699871796105561616,0
6702184111161623244,0
6705319181526891750,0
6708160042551726506,0
6708489007676027492,0
6711048620715115737,0
6712112223308194346,0
6712360965482469742,0
6714564226647020625,0
6714853851152194273,0
6715173533462739761,1
6717935475117792038,0
6718045382947982040,0
6723764362245665164,0
6724629616794570580,0
6726999686835157502,0
6727763791340835016,0
6734022186921608983,0
6739442302832049860,0
6742880385117309783,0
6746964425500559483,0
6747619096023114042,0
6750074694391493487,0
6759870602810209545,0
6760048152572818178,0
6760608995473333627,0
6765137557216790075,0
6771639832441754339,0
6772019103514140441,0
6772666700518660179,0
6773973988998547612,0
6777319245747167876,0
6777610120070546247,0
6778820284008859464,0
6783365461083873197,0
6785122331482081560,0
6785776049895445450,0
6786694825717435412,0
6794100390347154522,0
6794247957352232007,0
6795721198647569357,0
6798249767815881974,0
6800116511387440780,0
6801288218138687547,0
6806084784890609101,0
6811818334552164049,0
6812625117989178249,0
6813164011035071579,0
6825134633094484266,0
6831587680997670450,0
6836118122043246797,0
6836808784179616304,0
6840638161169227782,0
6841774816734018451,0
6842556779520167129,0
6846312458893742676,0
6849565873646584730,0
6849638867617655515,0
6850762544247499443,0
6854105548918050540,1
6855602264695860183,0
6859129079061331630,0
6861513378611252227,0
6864511451569114841,0
6864855905077307427,0
6867354172681148070,0
6873016920722114551,1
6875167487069416099,0
6875176456829601390,0
6881995004470255858,0
6886270268728180623,0
6890612151076045084,0
6891094195064400571,0
6892523891445039651,0
6898421181861622447,0
6898702522398035444,0
6899199964927676973,0
6905440722993086149,0
6912018292227018683,0
6913759191226522298,0
6915716090303706863,0
6918125593257131604,0
6918562382714096566,0
6923773068053154506,0
6926811948166969291,0
6930528981834440327,0
6934313671855111863,0
6941969504733407954,0
6942956885805374296,0
6944242770144751004,0
6945555663815995267,0
6945642477911579723,0
6946937868234520478,0
6963121362380726939,0
6963943370746749362,0
6969823430857141547,0
6972721049128586329,0
6974946928892308937,0
6977366360622416989,0
6978092743851668201,0
6979094570757112319,0
6982939010095784567,0
6985300846984765458,0
6989516222243250449,0
6991161810202586068,0
6996919750007071325,0
7006199267804078686,0
7008933575553673768,0
7010789864829920929,0
7014987218225019787,0
7017170829984467208,0
7019389756308256696,0
7020738318073748237,0
7021613274512170106,0
7022902391027034279,0
7026834796804993396,0
7028460843467812801,0
7028807129098098633,0
7028845377167320883,0
7032558405164876120,0
7033173291944615462,0
7033190237050635702,1
7042037677779813328,0
7042220567065435250,0
7043700711470122972,0
7047391428194037710,0
7050134627507731207,0
7051147023104543837,0
7056957437454053995,0
7057649835901727859,0
7058371485573124673,0
7060506917283096243,0
7064395174109158993,1
7067714156265731464,0
7068325021183625463,0
7070100639430716033,0
7070588584289009933,0
7072736188111615828,0
7075018306255796672,0
7075338260627949689,0
7081966427153062232,0
7083500311566390262,0
7085796616859484751,0
7085951803984119028,0
7086304439365552086,0
7087515873628373839,0
7093266983838513761,0
7095256633845346677,0
7097064821933582733,0
7097279573580724948,0
7100225138955817810,0
7104119030268483600,0
7105110593846361539,0
7108573244248466412,0
7113803358462556634,0
7115689063692365131,0
7121456255051735279,0
7126604913240566672,0
7127902820320481314,0
7130764701733437581,0
7134933516981380307,0
7139640737054372316,0
7139666008309906292,0
7142938452161928650,0
7144006703959220809,0
7144829732958273021,0
7145163885481166038,0
7162259665757461040,0
7169360827815704343,0
7174532842876176009,1
7177521363349807371,0
7181698100734485710,0
7181812235681897429,0
7191683787761628412,0
7192284601548001610,0
7195330557339366114,0
7204198350275026026,0
7208799712094676839,0
7210594262970044898,0
7211743522971823687,0
7212974127433704979,0
7214188742862324181,0
7216868201213797284,0
7218290155394253114,0
7218593209927831892,0
7227199248947252633,0
7227798230466787598,0
7230192713289577245,0
7236786001989311806,0
7237932164591706322,0
7239031685030939477,0
7239836190515617374,0
7240697261915622817,0
7241688008202879757,0
7241967966776119477,0
7246287823367753999,0
7251619004379332303,0
7252112307839764817,0
7254585473452578316,0
7255306061919685586,0
7255725256253158136,0
7260910816245895624,0
7261067725052400087,0
7261226630037913184,0
7263387447840710117,0
7267443430466028318,0
7269862366291266368,0
7270814152647957167,0
7271320586663432744,0
7271444159251731898,0
7277845894031229058,0
7278728203306400939,0
7281211618290803257,0
7286465195036743424,0
7291521557590233467,0
